Name,Phone,Date,Duration_timespan,Duration_Sec
"Lenna Lueilwitz","6336328528","27/12/22 08:31:00 PM","00:01:16","16"
"Cristopher Gislason","6542362170","17/02/21 07:25:40 AM","00:15:30","30"
"Thad Sawayn","8187164073","03/05/21 08:31:08 AM","00:08:04","4"
"Tabitha Abshire","7511163240","17/07/22 02:08:45 PM","00:27:40","40"
"Grayson Kris","6446678835","21/04/21 12:48:27 AM","00:34:10","10"
"Amos Wisoky","7524067281","18/09/22 09:00:59 AM","00:14:13","13"
"Shaniya Shields","8214805385","04/08/22 01:36:50 PM","00:46:57","57"
"Mckenna Greenfelder","8474444466","24/01/22 04:51:38 AM","00:54:08","8"
"Gust Mueller","8615272163","17/03/21 11:28:26 AM","00:41:38","38"
"Shaniya Shields","8214805385","07/02/22 01:35:59 AM","00:57:55","55"
"Lucienne Konopelski","6800123174","26/11/21 07:06:21 PM","00:42:16","16"
"Jordyn Kunde","8074652402","02/02/23 05:23:54 PM","00:40:03","3"
"Cristopher Gislason","6542362170","21/01/21 05:10:29 AM","00:41:10","10"
"Rhianna Towne","6388062322","26/03/22 02:08:28 AM","00:30:11","11"
"Leonel Crona","6626720382","16/01/21 08:19:17 AM","00:36:25","25"
"Rocio Lynch","8275473471","29/08/21 04:57:14 AM","00:30:00","0"
"Alayna Glover","8154056327","24/05/21 09:55:58 AM","00:46:56","56"
"Jose Brekke","6667002384","24/03/22 06:03:46 PM","00:30:02","2"
"Reginald Wuckert","7171250628","23/12/22 12:05:04 AM","00:07:22","22"
"Rhianna Towne","6388062322","02/09/21 12:28:50 PM","00:56:43","43"
"Mireya Gusikowski","6171017041","29/06/21 08:24:07 PM","00:38:45","45"
"Rhianna Towne","6388062322","08/06/21 01:00:30 AM","00:50:32","32"
"Theo Kihn","6825544206","09/08/21 06:31:29 PM","00:09:29","29"
"Cristopher Gislason","6542362170","05/02/22 03:46:33 PM","00:30:20","20"
"Eulalia Carter","6620381605","23/02/23 10:40:07 AM","00:06:46","46"
"Myriam Hauck","7363548621","01/01/23 09:20:48 PM","00:36:05","5"
"Hailee Dooley","8500332382","26/05/23 09:39:19 PM","00:02:10","10"
"Jane Prosacco","7618060341","19/04/22 01:08:02 AM","00:54:21","21"
"Jacques Kessler","8027520724","28/08/21 07:25:42 PM","00:03:30","30"
"Darren Heathcote","7444817032","10/03/21 03:32:25 AM","00:17:22","22"
"Terrence Beer","8186680762","10/08/21 01:36:20 AM","00:21:07","7"
"Elizabeth Kerluke","7641637280","15/01/23 05:44:51 AM","00:31:48","48"
"Grayson Kris","6446678835","27/01/23 11:58:34 PM","00:49:42","42"
"Darlene Schmitt","7465500580","28/11/21 06:49:21 AM","00:54:49","49"
"Grayson Kris","6446678835","17/06/21 08:01:30 AM","00:33:38","38"
"Juana Welch","8440655110","10/08/21 09:23:51 AM","00:15:28","28"
"Cristopher Gislason","6542362170","20/01/22 12:27:08 AM","00:40:08","8"
"Darron Towne","6481435540","04/05/22 09:33:56 PM","00:57:15","15"
"Noe Howe","8642773250","16/04/22 04:18:23 PM","00:15:37","37"
"Loy Anderson","7751552622","17/03/23 03:23:22 PM","00:51:47","47"
"Marcus Homenick","8100511881","27/03/21 01:58:02 PM","00:12:15","15"
"Hailee Dooley","8500332382","16/10/21 09:16:29 PM","00:18:29","29"
"Cordia Weissnat","8714675243","14/08/21 05:53:46 AM","00:41:03","3"
"Sydnie Adams","6111075846","10/10/22 05:44:13 PM","00:01:34","34"
"Myriam Hauck","7363548621","25/06/22 05:47:12 AM","00:13:33","33"
"Jane Prosacco","7618060341","13/03/23 02:31:35 PM","00:30:59","59"
"Dexter Rodriguez","7567834867","12/06/22 09:23:57 AM","00:14:46","46"
"Meagan Torp","8815612476","19/05/22 02:31:56 PM","00:21:52","52"
"Lenna Lueilwitz","6336328528","09/09/21 06:56:27 PM","00:24:36","36"
"Abigayle Barton","8425588575","09/02/23 07:02:26 AM","00:36:06","6"
"Osbaldo Frami","6363788523","02/12/22 08:28:18 AM","00:29:30","30"
"Elbert Reichel","8812480763","23/11/21 03:11:13 PM","00:15:39","39"
"Grady Wintheiser","6252764861","09/03/23 11:15:39 PM","00:11:07","7"
"Norval Runolfsson","8271406530","19/11/21 06:27:36 AM","00:59:13","13"
"Arjun Emmerich","6741632365","13/09/22 12:49:54 AM","00:10:16","16"
"Loy Anderson","7751552622","09/07/21 12:14:21 PM","00:34:38","38"
"Darlene Schmitt","7465500580","30/06/23 06:17:15 AM","00:52:51","51"
"Selmer Moen","8073015233","15/10/22 06:45:55 PM","00:53:38","38"
"Amos Wisoky","7524067281","22/04/21 03:48:53 AM","00:30:52","52"
"Noe Howe","8642773250","28/02/22 09:29:21 AM","00:05:39","39"
"Monique Effertz","7226776178","23/11/21 12:23:55 AM","00:29:28","28"
"Adriel Kiehn","7143743413","08/01/21 06:21:53 PM","00:49:14","14"
"Eulalia Carter","6620381605","25/09/21 02:05:51 PM","00:35:41","41"
"Sydnie Adams","6111075846","19/08/21 06:07:12 AM","00:58:18","18"
"Gail Kunde","7144608124","06/03/22 04:26:00 PM","00:29:45","45"
"Norval Runolfsson","8271406530","10/06/23 09:45:06 AM","00:05:04","4"
"Alisa Schoen","6264071647","29/11/21 01:48:04 PM","00:43:29","29"
"Mireya Gusikowski","6171017041","04/02/23 12:15:23 PM","00:16:13","13"
"Judy Kertzmann","8668211071","18/11/21 11:12:47 AM","00:29:29","29"
"Darron Towne","6481435540","07/11/21 04:07:22 AM","00:49:26","26"
"Loy Anderson","7751552622","18/06/22 07:56:33 AM","00:46:48","48"
"Alayna Glover","8154056327","05/11/21 01:00:25 PM","00:25:11","11"
"Kennedy Borer","7307402025","08/10/22 09:52:56 AM","00:38:34","34"
"Cristopher Gislason","6542362170","27/08/21 09:40:59 AM","00:41:35","35"
"Leonel Crona","6626720382","24/10/22 08:40:11 PM","00:25:19","19"
"Theo Kihn","6825544206","19/03/23 02:16:17 AM","00:21:39","39"
"Heaven Oberbrunner","6142278425","14/05/22 03:52:11 AM","00:25:55","55"
"Hallie Walsh","8125458303","23/04/23 01:40:04 PM","00:40:19","19"
"Darren Heathcote","7444817032","06/11/21 07:29:28 AM","00:42:15","15"
"Theo Kihn","6825544206","10/07/21 02:16:39 PM","00:45:56","56"
"Nash Cummings","8558821633","26/01/23 09:44:34 PM","00:26:23","23"
"Alisa Schoen","6264071647","04/08/22 05:59:52 PM","00:43:23","23"
"Marcus Homenick","8100511881","27/02/21 03:41:55 AM","00:15:39","39"
"Katelin Dicki","7771071266","10/07/21 01:14:39 PM","00:15:28","28"
"Gail Kunde","7144608124","28/02/22 03:27:53 AM","00:46:34","34"
"Gail Kunde","7144608124","25/11/21 09:34:34 AM","00:52:26","26"
"Darren Heathcote","7444817032","29/03/21 09:03:53 PM","00:09:50","50"
"Katelin Dicki","7771071266","19/06/23 08:28:06 PM","00:40:38","38"
"Alayna Glover","8154056327","01/03/22 08:34:17 AM","00:06:33","33"
"Mckenna Greenfelder","8474444466","30/05/22 06:04:06 AM","00:50:46","46"
"Darron Towne","6481435540","16/04/22 09:30:19 AM","00:02:53","53"
"Onie Yundt","8474018636","02/01/21 03:22:35 PM","00:46:49","49"
"Tabitha Abshire","7511163240","22/04/21 03:31:31 PM","00:11:33","33"
"Carroll Rowe","7483527142","18/05/21 08:16:01 AM","00:52:07","7"
"Tabitha Abshire","7511163240","02/11/21 05:07:37 PM","00:22:24","24"
"Maida Kassulke","7435070538","13/01/23 04:59:30 PM","00:11:14","14"
"Theo Kihn","6825544206","02/06/22 09:25:01 AM","00:35:21","21"
"Zula Davis","7505507610","05/04/21 01:45:39 AM","00:08:32","32"
"Shaniya Shields","8214805385","23/06/23 11:09:27 PM","00:27:29","29"
"Selmer Moen","8073015233","13/08/21 05:47:29 AM","00:58:24","24"
"Lucienne Konopelski","6800123174","20/03/23 01:55:32 AM","00:44:02","2"
"Tabitha Abshire","7511163240","22/10/21 09:19:49 PM","00:21:24","24"
"Carroll Rowe","7483527142","09/12/22 07:02:46 PM","00:49:20","20"
"Cristopher Gislason","6542362170","10/05/23 10:07:04 PM","00:16:29","29"
"Judy Kertzmann","8668211071","10/10/21 04:41:22 PM","00:38:37","37"
"Reginald Wuckert","7171250628","08/06/22 08:38:04 PM","00:28:29","29"
"Enrique Frami","6380715712","16/05/23 08:50:15 PM","00:44:59","59"
"Elbert Reichel","8812480763","04/06/23 11:00:27 PM","00:17:43","43"
"Cristopher Gislason","6542362170","20/06/23 01:05:49 PM","00:16:14","14"
"Meagan Torp","8815612476","11/09/22 02:06:58 PM","00:20:53","53"
"Morris Goldner","8880873376","09/07/21 07:29:29 PM","00:28:00","0"
"Selmer Moen","8073015233","02/01/22 03:11:21 PM","00:51:25","25"
"Kim Lesch","8671863255","06/07/21 06:26:03 AM","00:13:56","56"
"Meagan Torp","8815612476","08/08/21 01:26:01 AM","00:01:21","21"
"Monique Effertz","7226776178","21/12/22 04:56:24 AM","00:29:18","18"
"Alisa Schoen","6264071647","13/09/22 01:10:34 AM","00:04:36","36"
"Clovis Boyer","7672443644","24/03/21 03:31:44 AM","00:09:34","34"
"Zula Davis","7505507610","24/06/23 07:20:25 PM","00:06:06","6"
"Darren Heathcote","7444817032","13/10/21 03:17:22 AM","00:16:39","39"
"Margret Veum","8008140110","30/01/21 02:35:39 AM","00:34:31","31"
"Melisa Becker","6434263388","17/05/22 07:55:03 AM","00:14:54","54"
"Rudy Gleichner","8158818283","03/06/22 12:12:24 AM","00:06:55","55"
"Abigayle Barton","8425588575","18/06/23 01:50:05 PM","00:46:03","3"
"Monique Effertz","7226776178","06/11/21 08:56:35 PM","00:44:30","30"
"Gail Kunde","7144608124","14/09/22 05:55:27 PM","00:51:00","0"
"Carroll Rowe","7483527142","19/01/23 05:40:18 PM","00:06:22","22"
"Alayna Glover","8154056327","09/06/23 04:26:34 AM","00:01:31","31"
"Heaven Oberbrunner","6142278425","19/12/22 12:33:46 AM","00:45:02","2"
"Jada Kunze","6817842047","26/10/22 08:29:49 AM","00:55:07","7"
"Elizabeth Kerluke","7641637280","25/06/23 11:42:31 PM","00:40:01","1"
"Kim Lesch","8671863255","28/08/21 03:58:28 AM","00:48:17","17"
"Loy Anderson","7751552622","21/02/21 04:11:32 AM","00:49:21","21"
"Elizabeth Kerluke","7641637280","03/08/22 06:29:29 AM","00:35:29","29"
"Jarod Tromp","6738863880","10/06/21 05:52:04 AM","00:37:00","0"
"Marcus Homenick","8100511881","30/05/23 02:47:56 AM","00:18:24","24"
"Terrence Beer","8186680762","21/02/21 11:48:11 AM","00:59:45","45"
"Alayna Glover","8154056327","06/12/22 08:12:24 AM","00:48:56","56"
"Gail Kunde","7144608124","07/01/21 10:50:34 AM","00:36:05","5"
"Grady Wintheiser","6252764861","26/07/21 03:36:01 PM","00:55:55","55"
"Alexandro Heidenreich","7016647153","17/09/21 10:50:19 PM","00:10:51","51"
"Hailee Dooley","8500332382","06/11/21 09:41:43 AM","00:36:54","54"
"Isom Schumm","6287361620","16/04/23 11:41:52 PM","00:02:12","12"
"Jordyn Kunde","8074652402","12/05/22 09:12:51 AM","00:42:30","30"
"Alayna Glover","8154056327","06/07/21 06:54:31 AM","00:40:13","13"
"Marcus Homenick","8100511881","13/12/21 07:52:34 PM","00:07:02","2"
"Judy Kertzmann","8668211071","22/10/22 08:23:33 AM","00:39:04","4"
"Osbaldo Frami","6363788523","03/03/23 10:37:40 PM","00:22:51","51"
"Elbert Reichel","8812480763","21/10/22 09:47:59 AM","00:33:24","24"
"Gail Kunde","7144608124","17/06/21 07:36:53 PM","00:06:14","14"
"Tiara Blick","8544178677","20/08/22 08:06:49 PM","00:02:35","35"
"Jane Prosacco","7618060341","30/07/21 10:29:39 AM","00:12:15","15"
"Maida Kassulke","7435070538","15/08/21 06:26:27 PM","00:27:27","27"
"Sydnie Adams","6111075846","30/01/22 07:17:04 PM","00:50:00","0"
"Juana Welch","8440655110","18/04/22 02:38:19 PM","00:36:13","13"
"Jordan Toy","6637305371","04/10/21 10:39:55 AM","00:28:26","26"
"Kim Lesch","8671863255","28/11/22 01:09:20 PM","00:46:56","56"
"Rocio Lynch","8275473471","13/05/23 11:37:24 AM","00:23:38","38"
"Roberta Gorczany","6782844083","24/09/21 12:36:27 PM","00:10:53","53"
"Jordyn Kunde","8074652402","09/09/21 02:02:49 AM","00:13:54","54"
"Izabella Price","6302575247","17/03/21 09:43:25 AM","00:31:24","24"
"Horace Kirlin","8441388320","01/03/22 06:16:24 AM","00:26:31","31"
"Margret Veum","8008140110","24/09/22 02:57:51 PM","00:41:16","16"
"Jasmin Balistreri","6856377365","25/03/23 08:31:10 AM","00:52:01","1"
"Mauricio Wilderman","6415734707","24/11/22 02:25:04 AM","00:03:55","55"
"Rudy Gleichner","8158818283","18/03/23 02:23:30 PM","00:21:30","30"
"Mauricio Wilderman","6415734707","07/08/22 03:14:43 PM","00:23:48","48"
"Rocio Lynch","8275473471","12/11/21 09:09:22 PM","00:18:52","52"
"Grady Wintheiser","6252764861","29/07/21 09:07:03 AM","00:32:34","34"
"Leonel Crona","6626720382","27/04/22 09:40:01 PM","00:37:38","38"
"Jedidiah Kuhic","8838455708","27/05/23 07:11:11 PM","00:37:48","48"
"Darlene Schmitt","7465500580","03/06/23 06:50:24 AM","00:22:07","7"
"Monique Effertz","7226776178","15/04/23 03:05:00 AM","00:46:10","10"
"Zakary Jerde","7558066525","10/02/21 11:30:01 PM","00:27:05","5"
"Nash Cummings","8558821633","29/12/22 03:37:49 PM","00:02:15","15"
"Reginald Wuckert","7171250628","19/08/21 07:26:46 AM","00:20:43","43"
"Barrett Ritchie","8621786146","07/11/22 05:09:02 AM","00:32:23","23"
"Melisa Becker","6434263388","26/09/22 02:40:43 AM","00:59:11","11"
"Buck Erdman","7420567307","19/04/22 02:29:36 AM","00:03:27","27"
"Meagan Torp","8815612476","17/04/23 07:05:24 PM","00:08:27","27"
"Lenna Lueilwitz","6336328528","07/05/21 07:05:23 AM","00:28:05","5"
"Sydnie Adams","6111075846","02/09/21 01:19:33 PM","00:44:54","54"
"Adolphus McGlynn","7674284835","03/09/22 06:49:40 AM","00:20:01","1"
"Loy Anderson","7751552622","13/06/21 01:36:28 PM","00:07:17","17"
"Barrett Ritchie","8621786146","26/08/21 06:49:02 AM","00:51:11","11"
"Cristopher Gislason","6542362170","28/07/22 06:28:04 AM","00:22:19","19"
"Jane Prosacco","7618060341","13/01/22 01:47:57 AM","00:55:53","53"
"Jedidiah Kuhic","8838455708","19/05/21 06:19:38 PM","00:40:00","0"
"Buck Erdman","7420567307","09/11/22 11:21:20 AM","00:19:57","57"
"Jordan Toy","6637305371","16/04/22 09:26:30 AM","00:31:40","40"
"Amos Wisoky","7524067281","21/08/21 01:00:07 AM","00:43:50","50"
"Cordia Weissnat","8714675243","03/06/21 07:00:16 AM","00:57:04","4"
"Morris Goldner","8880873376","13/03/22 10:50:26 PM","00:03:25","25"
"Osbaldo Frami","6363788523","12/01/21 11:37:07 PM","00:20:17","17"
"Reginald Wuckert","7171250628","24/12/21 02:28:11 AM","00:02:50","50"
"Jacques Kessler","8027520724","23/02/23 07:30:51 PM","00:57:40","40"
"Adriel Kiehn","7143743413","10/02/22 01:28:07 AM","00:00:33","33"
"Amos Wisoky","7524067281","23/06/23 06:56:47 PM","00:43:50","50"
"Alexandro Heidenreich","7016647153","11/05/21 07:53:27 PM","00:44:49","49"
"Lenna Lueilwitz","6336328528","22/07/21 07:47:15 AM","00:16:57","57"
"Judy Kertzmann","8668211071","12/02/22 11:57:03 AM","00:12:50","50"
"Enrique Frami","6380715712","09/04/22 09:13:23 PM","00:23:25","25"
"Jasmin Balistreri","6856377365","03/12/22 08:53:33 PM","00:56:34","34"
"Clovis Boyer","7672443644","16/09/21 08:22:18 AM","00:54:36","36"
"Margret Veum","8008140110","18/02/22 01:56:34 PM","00:57:03","3"
"Cordia Weissnat","8714675243","22/09/22 08:35:26 AM","00:56:02","2"
"Jordyn Kunde","8074652402","20/05/23 10:07:40 PM","00:09:46","46"
"Dexter Rodriguez","7567834867","20/11/22 03:29:21 AM","00:45:50","50"
"Isom Schumm","6287361620","01/10/21 11:27:28 AM","00:04:57","57"
"Norval Runolfsson","8271406530","03/12/22 12:28:39 AM","00:26:00","0"
"Thad Sawayn","8187164073","19/07/22 08:49:29 AM","00:16:33","33"
"Mireya Gusikowski","6171017041","02/11/21 01:46:01 PM","00:01:42","42"
"Tiara Blick","8544178677","18/10/22 10:21:03 PM","00:40:00","0"
"Terrence Beer","8186680762","18/11/22 02:37:06 AM","00:21:29","29"
"Roberta Gorczany","6782844083","07/06/23 12:51:41 PM","00:02:30","30"
"Selmer Moen","8073015233","23/11/21 08:37:14 PM","00:12:18","18"
"Judy Kertzmann","8668211071","23/01/23 09:44:40 AM","00:35:50","50"
"Alayna Glover","8154056327","03/06/22 07:19:17 PM","00:38:16","16"
"Cordia Weissnat","8714675243","01/03/22 04:00:18 PM","00:34:39","39"
"Arjun Emmerich","6741632365","22/11/21 12:29:51 PM","00:01:27","27"
"Jane Prosacco","7618060341","02/08/22 10:34:04 AM","00:01:39","39"
"Onie Yundt","8474018636","27/03/23 01:35:13 AM","00:46:39","39"
"Maida Kassulke","7435070538","16/07/22 11:59:40 PM","00:42:37","37"
"Amos Wisoky","7524067281","04/02/22 10:31:05 AM","00:24:54","54"
"Eriberto Schneider","8234530177","24/06/21 10:28:48 AM","00:19:58","58"
"Osbaldo Frami","6363788523","06/01/21 03:05:37 AM","00:00:47","47"
"Jada Kunze","6817842047","16/04/22 11:45:18 PM","00:21:57","57"
"Selmer Moen","8073015233","18/04/22 10:09:21 PM","00:46:37","37"
"Destini Hilll","7748632750","02/01/22 05:37:44 AM","00:26:30","30"
"Jordan Toy","6637305371","16/12/21 11:05:20 PM","00:37:17","17"
"Mina Jones","8122755614","20/12/22 07:44:27 AM","00:27:46","46"
"Jada Kunze","6817842047","09/06/23 07:52:24 AM","00:27:49","49"
"Lucienne Konopelski","6800123174","23/03/21 08:15:16 AM","00:06:22","22"
"Lysanne O'Conner","6716264882","14/06/23 03:48:53 PM","00:07:48","48"
"Onie Yundt","8474018636","30/12/21 08:29:12 PM","00:51:06","6"
"Alice Spencer","8868223038","07/04/23 04:39:13 AM","00:48:36","36"
"Jose Brekke","6667002384","17/06/23 07:37:56 AM","00:14:17","17"
"Maida Kassulke","7435070538","20/12/22 05:00:45 AM","00:52:21","21"
"Melisa Becker","6434263388","24/11/22 11:47:19 PM","00:49:51","51"
"Zakary Jerde","7558066525","17/06/23 01:38:50 PM","00:16:46","46"
"Horace Kirlin","8441388320","23/05/22 10:32:12 PM","00:13:04","4"
"Adriel Kiehn","7143743413","30/05/23 05:27:43 PM","00:32:46","46"
"Zakary Jerde","7558066525","19/04/22 07:32:58 PM","00:27:08","8"
"Kara Hackett","8371131081","08/04/23 05:47:02 PM","00:59:43","43"
"Mckenna Greenfelder","8474444466","15/10/21 06:41:41 AM","00:53:40","40"
"Connor Ward","7726866607","23/01/21 12:39:40 PM","00:48:17","17"
"Melisa Becker","6434263388","30/08/21 01:27:31 AM","00:32:59","59"
"Lucious Grant","6212311665","28/06/23 08:36:35 AM","00:29:05","5"
"Loy Anderson","7751552622","25/03/21 02:13:35 PM","00:44:52","52"
"Morris Goldner","8880873376","08/08/21 07:57:58 PM","00:46:56","56"
"Osbaldo Frami","6363788523","19/05/21 11:10:38 AM","00:26:22","22"
"Mckenna Greenfelder","8474444466","23/07/22 01:53:12 PM","00:17:39","39"
"Cordia Weissnat","8714675243","25/01/23 09:14:47 AM","00:13:56","56"
"Gerard Bechtelar","7356483774","11/01/21 11:40:21 PM","00:57:30","30"
"Elbert Reichel","8812480763","25/04/21 11:43:15 AM","00:13:56","56"
"Alisa Schoen","6264071647","05/12/21 04:19:38 PM","00:25:45","45"
"Thad Sawayn","8187164073","09/09/22 03:24:57 PM","00:48:02","2"
"Bradley Herman","8134657302","14/03/21 05:52:32 PM","00:37:30","30"
"Roberta Gorczany","6782844083","10/01/22 04:56:35 PM","00:32:38","38"
"Kali Blanda","6174001627","10/06/21 01:09:57 PM","00:03:20","20"
"Nash Cummings","8558821633","16/01/23 09:54:14 AM","00:11:28","28"
"Melisa Becker","6434263388","04/09/22 03:26:32 PM","00:14:13","13"
"Gail Kunde","7144608124","07/04/21 09:24:29 PM","00:10:17","17"
"Alice Spencer","8868223038","23/11/21 01:54:43 PM","00:59:17","17"
"Enrique Frami","6380715712","16/06/22 04:20:08 AM","00:37:23","23"
"Madie Christiansen","8134067075","13/01/22 09:14:46 AM","00:32:47","47"
"Alayna Glover","8154056327","07/10/21 12:32:14 AM","00:05:38","38"
"Rhianna Towne","6388062322","15/07/21 10:39:43 PM","00:15:46","46"
"Dexter Rodriguez","7567834867","02/05/22 12:42:38 PM","00:36:49","49"
"Alexandro Heidenreich","7016647153","29/11/21 11:14:41 AM","00:41:27","27"
"Madie Christiansen","8134067075","30/10/22 10:12:33 AM","00:35:45","45"
"Grayson Kris","6446678835","09/02/21 08:40:50 PM","00:41:59","59"
"Theo Kihn","6825544206","15/01/23 03:24:24 PM","00:23:40","40"
"Jarod Tromp","6738863880","27/03/22 07:44:40 AM","00:05:33","33"
"Jedidiah Kuhic","8838455708","02/05/21 10:32:13 AM","00:31:36","36"
"Adriel Kiehn","7143743413","26/09/22 07:22:05 PM","00:47:38","38"
"Lysanne O'Conner","6716264882","17/10/21 11:07:43 AM","00:05:42","42"
"Brigitte Wyman","8177025320","17/09/21 09:37:13 PM","00:40:06","6"
"Wellington Grimes","6066455212","09/08/22 12:43:13 PM","00:08:34","34"
"Maida Kassulke","7435070538","04/11/22 02:48:20 AM","00:57:55","55"
"Terrence Beer","8186680762","14/01/21 08:24:53 AM","00:26:53","53"
"Loy Anderson","7751552622","29/07/22 12:55:50 PM","00:15:17","17"
"Ross Ondricka","8874661140","08/02/23 10:28:22 PM","00:50:30","30"
"Zakary Jerde","7558066525","14/04/21 08:45:50 PM","00:10:18","18"
"Buck Erdman","7420567307","18/09/22 08:18:14 PM","00:04:11","11"
"Connor Ward","7726866607","13/11/21 04:58:03 PM","00:15:39","39"
"Sydnie Adams","6111075846","01/05/22 09:19:13 PM","00:36:39","39"
"Jordyn Kunde","8074652402","01/09/21 12:47:22 PM","00:39:29","29"
"Jada Kunze","6817842047","03/10/21 05:04:20 PM","00:41:52","52"
"Amos Wisoky","7524067281","14/08/21 08:46:29 AM","00:06:17","17"
"Onie Yundt","8474018636","21/09/22 10:21:08 PM","00:44:56","56"
"Lucious Grant","6212311665","29/04/21 01:04:09 PM","00:54:11","11"
"Grady Wintheiser","6252764861","04/07/23 09:24:21 AM","00:36:56","56"
"Morris Goldner","8880873376","20/11/22 07:16:48 AM","00:50:34","34"
"Kara Hackett","8371131081","27/09/21 11:19:45 PM","00:26:48","48"
"Onie Yundt","8474018636","20/07/21 01:38:12 AM","00:32:36","36"
"Jacques Kessler","8027520724","02/04/21 12:36:52 PM","00:36:33","33"
"Barrett Ritchie","8621786146","30/08/22 01:37:44 AM","00:32:02","2"
"Jane Prosacco","7618060341","07/09/22 12:24:07 AM","00:28:43","43"
"Theron Osinski","6656424264","27/04/23 09:33:35 PM","00:25:36","36"
"Jada Kunze","6817842047","05/06/21 07:05:58 AM","00:31:35","35"
"Jane Prosacco","7618060341","13/07/21 12:46:12 AM","00:00:22","22"
"Gail Kunde","7144608124","01/11/21 01:33:32 AM","00:22:16","16"
"Roberta Gorczany","6782844083","15/07/22 03:21:51 PM","00:12:53","53"
